index,smiles
10668,O1C23C45C67OC89C6%10C6%11C74C5(C45C17C41C4%12C2%13C72C14C21C3%12C5%131)C86C%111C92C34C56C7C89C%11C78C78C%11%12C97C57C85C7(C%1263)C%102C415
10669,C.CC12C34C(C15C21OON3C15C12C35OC6(C78OC69C6%10C7%11C8(Br)C31C26C9%11%10)C12C36C57C35C13C26C753)C12C35NC36C41C562
10670,CN1CCOC1(F)C12C34OC56N3C3(C78OC9%10C7%11C87C8%12SC%13%14C%15%16OC%17%18C8%19N8C%12(C%15%13C97C%10%14%11)C%177C8%18C%16%197)C54C45N6C41C352
10671,C1CC23C45C6C17C1OC67C16C21C27N8C29N2C89C48C36C58C13C27C12C45C6(OC78C9%10OC9%11C69C6(C74C816)C14C%106C%111C964)C523
10672,C1CC2C1CC21C23C45CC26C42C34ON3C78C9%10SC54C34C35C%11%12N(C%13(C162)C12C96C%101C%1362)C12C76C%117C19C%123C57C13C84C91C263
10673,O1N2C34N5N(SC67C89C%10C8%11C8C%12C6%13C76C97C%12(C8%10%11)C%1367)C56C15C17OC18C19N%10C1%11C%10(C789)C%11(C17ON8C9%10C8%11C19C7%10%11)C23C645
10674,C.C1C2OOC34C(C123)C12C35C6(OC78OC73C37C49C13C86C297)C12N3C14OC31C25C23C56OC78N9C75C98C57C18C65C42C837
10675,O1C23N4N5C67C89N%10C6%11C6%12C1%13N2C%136C%11%12C48C%10(C397)C12C34C67OC8(C69C6%10OC%11%12C%13%14C%15C%16%17C%18C%15%19C%16%11C%19(C%18%17%13)C69C%12%10%14)C1(C573)C842
10676,O1C23N4C25C32C13C51C45C46C37C38C9%10C%11(N%12C%13%14N%15C%12%16C%13%12C%15%13C%16%15C%16%17N%18C%19C%20C%19C%16%19C%16(C%20%18)C%13%12C%16%15C%14%19%17)C9%12C%119C%12%10C94C3(C521)C768
10677,CC12CC34C56C17OC1(C28C32C45C862)C23C45OC68C9%10C%11%12N%13C%14%15C%13%16C%14%13C%14%17C%18%19OC%20(C%18%14C%20%19%17)C%15%14C6%15C8(C%16%14%13)C%119C4%10C%154C5%12C72C134
10678,C1C23C4C5C16C21C27OC38OC53C6(C481)C31C34N2C25C68C9%10OC%11%12C%13%14OC%13%11C%14%11ON%13C%14%15C%13%16C9%13C%11%14C%109C23C5(C7%156)C41C89C%12%16%13
10679,FC12C34C5(C67OC68C76C79C1%10C81C78C2(N2ON7C%11(I)OC%12(Cl)C2%11C%122C%11%12OC%13%14C%15C%11%16C7%13C%12%16C%15%142)C19C6%108)SC12C56C13C246
10680,CCC12C3(OC(C)C)C14C15C26C32C13C1(C465)C45C26C42C31C13C64C16C17C52C12C61C45C74C36C37C68C36C39C5%10C3(C124)C%107C896
10681,CC12C34OC15C16C7C18C3C61C73CC36C8C23C27C89C%10%11N%12C%13%14OC%15%16N%17C%15%18C%17%16C%13%15C%18%10C%12%14C%152C2(C4%10C4%12C61C41C5%12C%1021)C38C%1179
10682,C1CC2CC1C21C23C45OSC67OOC6(C68C9%10OC%11%12C9%13C4%10C%13(C5%116)C84C12C%1234)C12C73C45C67C89N%10N8C%109C68C76C84C31C256
10683,C.CC1C2(N)N3C14C15C26OC27C8(N9C%10%11C31C91C28C%102C%113N8C29C32C83C98C32C23C71C17C29C12C83C71C37C98C29C13C897)C465
10684,FCC12CC13C14C56C27CC75C61C31C23C56OC57C6(C25C26N8C9%10C%11%12OC%11%13C%11%14C(O%12)(C%11%12C9%11C8%10C%14%11%12)C89C2%10C%132C76C85C29%10)C413
10685,CSCC12C3(C)C14OC21C34C12C13N4SC56C17C41C5(C45C89N%10C%11%12C%13%14C%10%15C%10%16C%11%17C%12%13C%10%11C%15%16C%14%17C%11%10C%11%12C84C94C5%11C4%12%10)C67C312
10686,CC1CC23C45N6C17C24C51N2C45OC89C4%10C84C8(C73C261)C%104C81C92C13C51C34C23C12C41C45C67N8OC69C6(Br)C89C64C75C231
10687,ClOC12C34C56OC57OC58C9%10C%11%12OC%13%14C59C59C%10(C%10%15CC%16%17CC%16C%10C%17%15%11)C%13%10C%12%14C%105C89C58C39N6C74C53C94C15C41C24C83C541
10688,NC12C3C45C6C34C13C5C61C24C12C15N3C13C51C3(C35C67N8C9%10C6(C973)C%103C86C37C38C9%10OOC9%11C9%12OC%10(C%1193)C%123C65C387)C421
10689,C.FC1(C23OC45OC26N2OC47C48C9%10OC%11%12C74C9(C263)C5%10C%112C34SC56C37C53C75C67C2(C%1248)C375)CC23C4N5COC52C413
10690,ClC1(C23COC2C3)C23C14C21C25C67N8C62C2(C56C87C25C27C8(C9%10N%11C%12%13C%14%15OC%16%17C%129C9%12C%10(C%11%14%13)C%16%10C%11%13C%15%17C9%11C%10%12%13)C62C587)C341
10691,C1C23C4C2C14C12CN1N3C13OC24C12C31C35C46C47C89N%10C%11%12C8(C924)C24C%108C9%10N%13C9%14OC%139C%14%13C%112C9%10C%132C%124C82C32C67C152
10692,C1N2C3CC32N2N3N1C21C24C35OC23C26C78N9C72C27C%10%11C%12%13OC%14%15OC%16(S%14)C%15%12C%16%13C%12%13C%102C%122C7%10C%11(C97C39C74C51C869)C%10%132
10693,CC1C23C(O)C24C13C12C35OC6(F)C37C38OC5(C59C3(Cl)C3%10OC5(C5%11C3%12N3C%13%14N%15C%16%17C%13%18C%16%13C%15%16C5(C3%11C%10%129)C%14%13C%17%16%18)C871)C642
10694,CCC12C3C45CC16C41C3(C251)C12C63C45C67OC89C%10(Br)C%11%12C%13%14OC%15%16OC%13%17N(C%15%17%11)C%16%14C%12%11C%12%13C%10%14C8%10C48C6(C%1018)C%12(C97C352)C%14%11%13
10695,C.CCCC1C23N4N5C67C89OC%10%11C1%12C21C43C23C%10(C58C612)C%117C9%12C12C45C67C89OC%10%11C8%12C8%13N%14C8(F)C%13%12C%10(C%116C%1497)C14C325
10696,C.COC1C23OC24OC25CC67N8C9(Cl)C%10%11C%12%13ON%14C%15%16C%14(C%12%14C8%13C%14%10C%118C26C57C98C143)C%151C23C45N6C%167C48C52C62C73C281
10697,C.C.CC1(CN)C23C4(F)C56N7C28C72C14C53C21C23N(C45C79N%10N7C94C47C9%11OC(I)(C%1094)C%1157)C45OC7(C9(OC492)C573)C861
10698,C1C23N4C25NC26C1(C435)C13C45N7C89C7%10C4(C85C45C27C42C64C12C475)C%103C12C34OC56C78C%10%11C%12(OC%10%13C%12%10C5%12C6(C%13%117)C%108%12)C31C492
10699,CC1C2C3C45N6B7C89C36C36N%10C%11%12C%13%14OC%15(C%10%16C%15%10C%13%15C%13%17C%18%19ON%20C%18%21C%18%22C%20%23C%21%18C%23%18C%20(C%19%22%13)C%14(C%16%10%15)C%17%18%20)C%10(C83%11)C96C%12%10C74C125
10700,CSC1OC(C)C23OC45N2C26C17C32C12C38C9%10OC3%11C3%12C%13%14C%15%16N%17OC%15%18C%16%15N9C9(C%17%18%13)C%10%13C(F)(C%159C%13%143)C4(C576)C81C%11%122.Cl
10701,CC1C2C13C14C25C31C12C43C4OC46C14N1C78OC79C7%10N%11C13C64C85C71C92C%101C12C34C56OC7(C38C%113C49C31C892)C51OC176
10702,BrC12OC34C15C31C23N2C6(C451)C14C65C67C89C%10%11C%12CC%10C%10%13C%128C8%12C%11%10C98C89C23C23C1%10C1(C84C96C%13%127)C54C25C31C%1054.CCCl
10703,O1C23OC45C67OOC48C14C19OC%10%11C%12%13C%14%15OC%16%17C%14%18C%16%14C%15(C41%12)C%10(C%11%13C26C79C12C4(C6C7C9%10SC%11C%12C69C7%10C%11%124)C31C852)C%17%18%14
10704,CC12COC3CC1(C)C14C56OC78C1(C32)C41C75C23C45OC79C%10%11C7%12C%107C%10%13C%12(C%11%12C42C24C5%11C86C31C2%12C9%114)C%101C23C74C%132C413
10705,CC12COC34N5CC53C43C14N2C1(C)C25C67C89OC%10%11C%12%13N%14C%12%15C%12%16N%17C%12%18N8N%13C%18%15C%108C%17%10C%14%16C%11%10C2%10C92C69C4%10C13C29C857
10706,CC1COC1(Cl)Cl.FC12C34OC56C37C53C15C18C2(C29C%10%11N%12C%13%14N%15C%12%13C%14%12N%13C%12%14C%15%10C%10%12OC%11%15C%132C%10%14C%15%129)C12C46C21C73C581
10707,CC1C2(C)C34CC3C23C4C32C34C56OC17C18C59C7(C231)C89C41C23N4C57C68C4(C52C381)C71C23C14C15C26C27C38C42C72C61C852
10708,C1C2C13C1C3C23C12CN1C45C67OC68C16C41N(C235)C7(C23C45N7C9%10OC%11%12C4(C72C953)C%10%11C23C%124C57C9%10OC9%11C%105C72C%1143)C861
10709,CC12C3C45C36C14C21C23C54C65C67C8(Cl)C9%10C6(C6(Cl)C%11%12C%13%14OC%15%16C%17%18C6%19C%116C%13%17C%11%13C%15%17C%14%15C%19%17C%15%11C%16%12C%186%13)C89C%106C18C76C52C438
10710,CCC1(C)OC23C45C6C78OC9%10OC%11%12OC%13%14C%15%16N(C2%17C64C75C18%17)C3%15C%13(C12N%11C91C13C45OC46N4OC65C25C42C%101C253)C%12%14%16
10711,C.CCN1C23CC45C6(OC67ON6C89OC%10(O8)C(O9)(C89OC%11%12C%13%14N%15C%16(C%13%17OC%14%16O%17)C%15%11C%11%13C%10%14ON8C%14%11C9%12%13)C674)C2C135
10712,CCCN1C23C45OC67C12C43C12C56C73C45C16C17C89C%10(SC8%11C98C%119C81C91C24C52C36C712)C12OC34C15C21C32C36C45C23C%1016
10713,C1C2C34C5C13C21C52C13C15C67OC68C76C7(C41C235)C12C34OC59C3%10C13C1%11C8%12C21C67C%12%11C%101C52C94C24C25C31C41C34C26C53C164
10714,C1C23C14C21N2N5C36C37C89N%10C8%11C68C51C%118C41C23C91C12C%107C34N5C67C18C61C36C53C59C%10%11C3%12C3%13C5%10C61C81C72C41C31C9%11C%12%131
10715,CC1SC23C14C1C25C1(C12C67N8N9N(C61C987)C16C78OC9%10C71C62C81C92C%106C27C28N9N%10C%11%12C9%13C9%14C%10%15C%112C7(C%139C%12%15%14)C816)C435
10716,O1C23C4C56C7C58C75C12C12C79OC%10(C%11%12OOC7%13C7%14C%11%15C%12%11C7%15C%13%14C7%12C%13%14C%11%15C%11%16C7%17C%12%11C%137C%15%17C%14%167)C97C19C%101C6%10C71C%109C35C482
10717,FC12C34N5N6C78OC79C7%10C3%11OC5(C63C85C36C97C53C57C89OC%12%13CCC%14C%128C8%12C9%15C89C%14%13C8%13C5%14C85C%12%13C95C%157C63%14)C1%11C24%10
10718,C1CC23N4C56OC78NC19C5C61C72C31C498.O1C23C45OC67C48C54C59C1%10C51C29C36C2(C%1041)C78C13C24C25SC26C42C54C61C243
10719,CC12CC34C56C1C17C89OC%10(C5%11C5(N%12C%13%14C%15%16C%12%17C5%15C%135C%14%12C%13%14C%17%15C%12%13C%12%13C%165C%12(C5%12C%16%17N%18C%19%20C%18(C%19%165)C%20%17%12)C%15%14%13)C36%11)C83C9%10C13C247
10720,C.C1CC12C1C3C4(SC56OC78C59C67C56C49C85C45C78C9%10OC9(C764)C84C67C%105C65C47C54C56C47C48C59C45C64C96C75C846)C132
10721,C.FC12OC13C14OC56OC78C9%10C%11%12N%13C%11%14C%11%15C%14%16C%14%17C7%18C%139C79C%11%13C18C%181C%12%14C%10(C28C52C64C82C24C56C8C5C82C634)C1%17C%167C%159%13
10722,CC1(N)C2C34N5C67C89OC%10(C8%11C8%12N(C8%13N%12C8%12C%14%15C8%16C%148C%13%14C%13%17C%12%18C%12%19C%14%15C%13%14C%18%12C%19%14C%168%17)C68C6%12OC7%13C68C%13%12%11)C96C21C53C4%106
10723,FCN1C23C4C25C43C15C12C34N5C67OC8(C63C73C67OC9%10C6%11OC6%12C9%13N9C%14%15OC%11%13C6(C6(Br)C9%14C%156%12)C%103O7)C36C51C43C826
10724,C.O1C2C3C45C12C41C24OC6(C31C625)C12C35N6C37C5(C35OC89C%10%11N3OC%103C5%10C85C39C%11%105)C35C68C76C87C63C13C16C42C51C736
10725,C1C2C13C1C4C56C3C15C13C57N6C24C52C14C15C68N9C6(C6%10N%11C%12%13C6%14OC%12(S%14)C86C8%12N%14C%138C%108C%11%12C%1468)C96C31C13C74C61C253
10726,CC1C2OC1(C)C13SC14C15N2C32N3C1(C31C36C78C9%10OC%11%12OC(Cl)(C%1197)C%12%10C79C8%10N8C%11%12C8(C%10%117)C78C3%10C%123C1%10C37C968)C245
10727,N1C2C13C14C25N2C67N8C9%10C%11%12SC%13%14C%15(C%16%17N%18C%19%20C%18%21C%19%18C%19%22C%20%23C%16%20C%17%19C%18%20C%21%23%22)C%13%16C%14%13C9(C89C%11(C6%12%10)C76C37C25C12C41C97C621)C%15%16%13
10728,FC12C34N5C36C53C57C18C26C81C32C41C13C46C89N%10C%11%12N%13C%14%15OC%14(C%10%14C%10%16N%17C%18%19CC%20(C%18C%20%18C8%20C%13%11C%12%14C%18%10%20)C%17%19%16)C5(C41C%1596)C723
10729,C.C1C2C34C5C36C23C52C15C17C58C1(C15OC9%10C%11%12C1%13C1%14OC%15(C1%16C%151C%16%15C9%13C19C%10%11C8%159)C%121C89C%10%11OC%10%12C%10(C%145%11)C%128C%1019)C37C462
10730,FN1C23OC45SC46C47C12C53C12C35N8SC9%10C%11%12OC%13%14C(O%11)(C%12%13C%11%12C%13%15C%16%17C%18C%19CC%19%16CC%18C%17%13C9%13C%10%11C%13%15%12)C4(C8%143)C71C652
10731,CC1N2CC34N5C12C31C52C43C45C67OC6(C68C9%10N7C67C6%11OC%12(C%13%14C%15%16ON%17N%18N%19C%17%15C%16%13C%18%19C69%14)C%108C68C%119C%126C798)C14C235
10732,C1C2CC34C5C(C123)C51C2N3C21OC12N5C67C58C6(N1C324)C12C78C13C14C56N7C89C%10%11C%12%13OC%14%15C%12(C%145%10)C8%11C%155C91C4(C7%136)C523
10733,CC1C23N4C56N7C8(C9(F)N%10C5(C)C12C43C%1096)C71C82C34N5C6(N7C89OC7%10C87C%108C%10%11C%12(N96)C7%10C%128%11)C67C38C53C48C64C12C374
10734,CC12CC13N1C45CC67CC64C24C35N2C35C26C32C3(N8ON9C%10%11OC%12%13C9(C9%14ON%15N%16N9C%15%16%14)C9%14C8%15C36C%159C%10%12C%11%13%14)C14C752
10735,C.CC12C34N5C67OC89C%10%11OC%12%13C%14%15C%12%16C%12(C%17%18C%10%19C58C65C68C(O)C%10%20C76C1%10C3(C91C%11%17C%19%18C1%14%12)C45C28%20)C12C34C%135C36C%154C51C%1662
10736,C1CC23C45CC46C47C2(C1)C41C32C73OC4(C521)C61C25C67C38C43C86C74C16C32C564.FC12C34N5C67C89C5%10C18C%101C25C36C91C475
10737,CC1C2P3OC4C56C3C53C57N8C9%10N%11C%12(OC%13%14C%15%16C46C12C(C85%15)(C%1337)C9%14%16)C%111C23N(C45N6C78OC49C74OC64C59S8)C%102C%1213
10738,CC12CC34CC1(C3)N1C35C(Cl)(C16C31OC37C68C16C19C%10%11OC%12%13C%10(ON%10C%14%15C%10%16C%10%17C%14%18C%15%14C%16%15C%18%10C%14%17%15)C%12%11C%131C91C38C761)C425
10739,CC1CC23C14CSC15C2(C)C32C36C41OC14C78C9(OC7%10C17C%104C73C526)N1C92C34OC56C2(SOOI)C32N3C45C36C128
10740,C.O1C23C4C56C47C48C19C25C96C41C24C56OC9%10C5%11C5%12C38C9(C38C9%13C%14%15N%16C%17%18C%14%19C%14%20C%16%21C%17%16C%15%14C%21(C%18%19%20)C%16%14C93C%13%148)C62C%105C74C%111%12
10741,CC1C23C45CC26C4C24C67C1(C53C)C27C12C35C67C89OC%10(C8%11OC%118C%10%11C8%10C%118C1%11C43C82C%105%11)C96C71C23C45OC46C2(S5)C631
10742,FC12C34N5C36C13C17C89C%10%11CC%10C%10%12CC%13(C%11%10)C%10%11C%128C8%12C3%14C3(C%13%15C9%10C%11%15C1%148)C1(C52C42C45C89C%10%11OC%10%13C68C46C%13(C%1195)C216)C73%12
10743,FC12N3OC45C67C89OC%10%11C16C%101C%118C91C27C12C46C34C37C89OC3%10C83C97C3(C51C462)C12C%103C45C67C89CCC8%10C96C%107C41C352
10744,C.CC1(S)OC23C14C15N6C78C24C62C74C16C17SC9%10C%11%12N%13C1%11C1%11C%13(C9%12C%109C82C92C36C542)C12C13C4(Br)C15N1OC15C43C7%112
10745,CC1OC2(CC34C56C78N9C7%10C57C35C43C54C95C86C%107C534)CC12.O1C23OC45C26C27OC89C13C4(C586)C13C24C12C91C75C43C152
10746,FOC1OC12CNCC2Cl.O1OC23C14C15N6C17C18OC9%10C%11(ON(C197)C8%11C17C89C%11%12C%10%13C%10%14C%138C8(C1%10%11)C79C%14%128)C51C62C431
10747,CC(F)C1N2C34C56CC17C18OC59C15N1C%10(Cl)C8(C17C23C694)C12C3(Cl)C46C%107C8(C31C524)C12C34OC35C43C49C56C14C32C789
10748,NC1C23CCC24C12C15OC67C32C61C71C42C13C51C45C67OC89C%10%11C%12%13OOC%10%14C%11%10C%14%11C%14%15C%16(C%126C%138C74C95C213)C%141C%112C%10%15C%1621
10749,ClC12ON1C13C45OC6(O2)N2C78N9C7%10OC7%11OC7(C2%11C41C653)C%101C23OC14C21C98N3C23C5(CC5)C56OC21C12C5C61C423
10750,FC12OC3(O1)C14N5C26C51C364.NC12C3C45C6C47C54OC1(C15C89C%10%11C%12(F)C%13%14C%15%16C%12%17C%15%12C%13%15C%14%16C%17%15C%12%13C1%12C%108C%12%13C%1159)C34C627
10751,C1C2C34C15C1C67OC53N6C43C17C31C34C56OC7(C89N5C68C56N8C5%10C5%11N%12C%13%14C89C89C%12%13C6%10C58C%14%119)C35C23C12C31C73C54C321
10752,C1C23C4C56C17C18C9%10OC%11(C%12%13OC%12%14C%12%15C%16%17OC%18%19N%16C%17%16C%17%20C%18%21C%19%18C%17%19C%13%14C%12%13C%18%12C%20%14C%16%21C%15%19C%13%14%12)C9%12C%111C%10%12C19C48C25C12C36C792
10753,CC1C23NOC45C6C14C51C62C24C56C78C9%10N%11C%12%13C%11%14C%12%11C%12%15C%14%16C%13%14C9%12C%11%16C75C85C7(C%10%14%15)C28C75C25C47C49C%10%11C31C%104C%119C62C875
10754,CCNC12C3C1(Cl)C14C5C31C21C54C12C13C45OC67C48C49OC4%10C4%11C%12%13N%14C%12%15C%12%16ON%12C%134C5(C%16%10C%14%15%11)C98C61C14C75C31C524
10755,CC12C3C1(F)C14C2C32C35C16C31C23C27C4(C561)C14C56C89C%10%11C%12%13OC%14(C%12%10C%13%10C%118C18C41C34C2(C%1095)C41C768)C12C34C%145C16C23C546
10756,C1CC23CC45C67C48C49C%10%11C2%12C42C%104C3(C1)C%11(C429)C12C%126C73C54C56C79OC%10(O7)OC7%11C%10%12C5%10C5%13C%12%14C41C2(C1(C97C%1161)C835)C%10%14%13
10757,C1CC23C1CN2C12C34C35C16C17C89N%10C%11%12OC%13%14OC%15%16N%17C%13%15C%13(C%17%16%11)C%14%11C%14%15OC%16%17C%108C%12%11C68C%14%13C%166C%10%11C%179C%15%10C18C6%11C43C275
10758,CC1C2N3C45OC16C17C48C24C1(C687)C12C36C53C65C41C352.O1C23C14C15C67C89OC%10%11C%12%13C%10%14C%12(C86C29C26C%118C29C%13%14C869)C41C375
10759,C.FC12N3N4C15C21C2CCC6(C27NC761)C45C31C23N4N5C26C4(C24OC23C23N7C89C%10%11OC%10%12C%10%13N(C%12%108)C%11%13C48C72C938)C516
10760,C.CC12OCC34C15C16C7(O2)OC28OC29C2%10OC%11(C92C82C71C35C426)C%101C%112C34C56C78N9C7%10C57C65C98C56C25C13C%107C645.N
10761,CCC(C)CC12CC34OC5(N3C15C2)C12C35C6(OC78C63C71C52C12C35OOC67C39C6(C581)C91C35OC68SC63C81C752)S4
10762,C1CC23C4(N5N6C78C9%10OC%11%12N%13C%14(N9C9(C5%10%14)C%135C%10%13C%14%15OC%10%16C%10%17C%18%19ON%18C%10%18C%14%17C%10(C%19%15C%16%18%10)C95%13)C%117C6%128)C56C7(CC17)C25C346
10763,CON1C2C34C56CC3(C37OOC38C23C29C3%10C78C23C27N8C%11%12C%13%14C%15%16N%17C%15%18C%15%19C%17%20C%13(C8%13C%113C%163C%12%13C29C7%103)C%20%15C%18%14%19)C42C5C162
10764,C.C1C2C3CC45C2C2(C134)C13C54C15C16N7C89C%10%11OC%12%13C%14(C%15%16ON%10C%10%17C%15%18N%15C%16%10C%15%18%17)C%128C%111C%13%14C71C67C68C91C61C7(C235)C481
10765,OC12C34C5C67P8C56C56C9(C1%10C1CC3%11C%103C2(C14)C%1139)C81C23C48N9C%10(C9%11C9%12C%13%14OC%13%15OC%14%13C%15%14C%139C%11%14%12)C79C15C91C%104C82C361
10766,C.CC12SC3C4C15C31C36C42C24C57C2(C25C89OC82C28C95C59C%10%11C%12%13N%14C%15%16C%17%18SC%19%20C%17(C%14%17C%19%15C%20%16%17)C%18%12C%105C%135C2%11C859)C13C674
10767,CC12C3(C45C67CC48C6CN4CC4C785)C45OC6(C47N4C89C7(F)C57C48C697)C45C16C24C365.O1C23N4C56N7C8(C125)C71C43C681
10768,CC12N3CC45CC31C4(N)C52C12C34OC56OC57C58C63C41C25C71C23C45C67OC9%10C%11%12C%13%14C%15(N%16C6%13C%114C98C%104C2(C%16%15%14)C413)C7%125
10769,C.CC12C34C5N3C36CC57C31C42C71C23OC64C56N2C27C89OC%10%11N%12N%13C2(C%125C341)C76C%13%10C%111C23C14C21C82C95C36C53C26C413
10770,C1C2C13NC14C23C23C15N1C46C52C24OC25C42C14C63C42C51C23C45OC67C28OC42C61C21C2(C46OC59OC95C49C56C921)C873
10771,CC1C2CC34C1(C)C1(C2C)C25OC36C43C47N8C9%10N4C94C89C%102C2(C78C7%10OC%11%12C7(C7%13C%14%15OC%14%16C%10%14C%16%11C%147C%12%15%13)C482)C59C613
10772,O1C23C14C21N2C35C43C54C56C27C28C79C7%10C2%11C1(C458)C36C9%11C12C34C56C8(C9%11OC%12%13C%14%15C%16C%12%14C%12%14C%16%17C9%12C%118C%13%15C%17%145)C35C74C51C6%102
10773,CC12C3C45N6C78N9C7%10C87C8(C)C31C4(C)C51C%10(C93C24C87C314)C12C63C45C67C38C39C6%10C46C34C57C43C84C9%10C57C18C25C68C437
10774,C1C2OC23C2C14C21OC25C36N3C78N9C%10(N%11C%107C%117C%10%11C%12%13ON%12C%12%14C%10(C9%13%11)C9%10C7%12C%147C%11%12C7%13C%117C9%11C%109C%127C%13%119)C41C81C32C561
10775,CC1C23CC4C5C46C4C78OC2(C516)C12C5(O7)C46C(N83)(C561)C13C24C25OC46N2C24C78n9n%10n9C79C28C%104C92C14C51C64C213
10776,CCC12C3OC14N1C5(OC26C12C17C89OC%10%11C6(C541)C%101C%112C81C97C12OC45C67C1(O2)C12C48C49N%10C46C91C%108C572)C3(C)C
10777,CCC1OC2(C)C13C(C)C14C56OC78N9C7%10OC7%11C%12%13SC%12%14C%12%15N%16C%13%17C%14%13C%16%12C%17(C%12%14C%105N5C6%12C%146C5%10C81C%106C234)C%131C97C%11%151
10778,C1C2C1C13C24C2C45C46C78N(C79C7%10OC7%11C7%12N%13N%14C%15%16C%14%17C%15(C%109C%117%16)C%177C%139C%10%11C%13%14SC%13%10C%127C%149%11)C79C1%10C21C3%10C54C12C87C962
10779,CN1C2CC3C45C2(F)C32C36C78OC73C37C69N6C9%10C29C84C15C39C61C72C13C%101C45C67OC89N%10P%11C6%12C%108C%116C7%12C94C13C652
10780,CC1C2(CCO2)C12OOC13C45OC26C27C48C12C12C38C61C72C12C34OC36C13C41C53C34C61C21C25C16C21C32C43C64C52C314
10781,C.N1C23C4C56C17C45C61C24N2C56C41C1(C237)C52C34C57C89OC%10%11OC8%12C8(OC8%12C58C65C8(C%1097)C13C524)OC%111C23C45C16C24C365
10782,O1C23OC45C26C32C43C14C62C31C23C6(OC78C9%10C7%11C87C98C%109C4%10C54C%102C43C78C%1119)C12C34C5N7C89C%10C8C18C31C%10(C579)C82C641
10783,FC1(C23OC45N6C78N9N%10C%11%12CC%13%14C%15C%16C%137C%15%14C%10%11C%16%12C94C64C52C834)N2C34C56OC15C15C2(C32C37N8C9%10C82C12C93C%1072)C645
10784,C.CCN.O1C23C14C21C25OC67C89N%10C8%11C8(OC29C6(C578)C341)C12C34N5C36C%10%11C1(C642)C12C34OC36C37C58C63C35C47C13C825
10785,CC1OC12C13CC1C21C24OC25C26C78N9C%10%11C%12%13C%14(Cl)C%15%16C%17%18OC%19(OC%17%20C%18%17C%18%21N(C%15%12C%14%18%10)C%16%13C%20%21%17)C9%10C%197C2(C%11%108)C52C31C462
10786,ClC12CC34C5C16C1C56C35C13C21C45C24C31C13C56C78C9%10OC%11%12C%13(N%14C%15%16C%17%18C%14%19C%17%14C%15%17C%16%18C%19%14%17)C%119C%129C%10%11C7(C%1398)C%115C25C41C635
10787,CC12C34OC56C17C31C45C61C13C74C25C26C78N9C%10%11C9%12C9%13C%107C%129C79C2%10C86C12C5%13C43C21C%102C7(C34C56C%117C8%10C7(C853)C%1064)C921.O
10788,ClC12C34OC56C17C18C59C23C2(C35C%10%11C%12%13N%14C%15(ON%12C%15%10C%113C152)C%14%13C12OCN3OC15OC1C2CC135)C71C23C45C62C58C931
10789,CN1C2CC1(C)OC13C24C25C67OC28C62C69OC%10%11C%12%13OC%14%15N%16C%10%17C%10(OC%12%18C7%17C%187C6%12C9(Cl)C%12(C81C345)C%1127)C%161C%142C%15%13C%1012
10790,C.NC12N3CC45N6C17C62C12C47C14C16C78C9(Cl)C%10%11C4%12C1(C71C4C3C451)C%101C8(C%112%12)C61C91C23C45OC67C89OC82C31C64C975
10791,C1C2CC3OC4(C12)C12C56OC5(C57C89OC8%10C58N(N5C%10%11C5%10C5%12C%10%13C%10%14C%11%15C9%11C%155C%11%10C%12%13%14)C871)C15C37ON3C68C26C31C85C476
10792,C12C3C1C14C23C23C15C41C24C12C35C42C12C34C56C78N9C%10%11N%12C%13%14N%15C%16%17C%12(C%10%13%16)C%14%17C%10%12C9%13C%119C%15(C%137C%107C5%10C31C%101C63C74C312)C89%12
10793,C.O1OC12N1C34C56C78OC79C27C2%10C%11%12C1%13C3(C4%11C%13%122)C7%10C12C93C51C1(N4C85C41C51C45C7C89C%10C8%11C%108C94C74C57C%118C417)C632
10794,FC12C34CC56C17C51C65C36C4C26C751.N12C34C15C21C32N3C46C34C52C164.O1N2C34C15OC16C57C25C28N9C2%10OC9(C%1083)C14C657
10795,N12C34C56N7C58C35C13C24C31C7(C685)C12C13C45C26C12C34C652.O1C2C3C4C5C12C1(C34)C52C34OC56N7C89C32C42C73C58C69C132
10796,FC12C3C1(N1CCC1)C14C35C13N2C41C52C45OC67C89C6%10C46C51C32C81C%102C13C1(C769)C45C67C89OC8%10C68C97C46C%108C65C213
10797,CC12N3C45CCC34C34C16N1C7(C5)C15C1(OC89C%10(F)C%11%12C%13%14OC%13%15C%11%13OC%14%13C%11%13C%14%16C18C%111C93C%15%12C38C%10%14C13C%13%168)C41C27C561
10798,CC12C34CC1(C(N)N3)C13C56OC78C59OC5(N%10C5%11C5%12OC%11%13C6%11N5C%115OC6%11C%14%15OC%16(N%14N%15%16)C%14(C%109C%126%14)C5%13%11)C71C31N4C281
10799,C1C23CC24C2C4(C3)C34C15OC16N7C18C76C31C83N6C7(C254)C62C45N6C74C47C53C43C74C5(C621)C12C34C34C16C51C35C23C14C635
10800,BrC12C34N5C67CC56C5(C7)N6C51C1(N5SC78C9%10N%11C%12%13C5%14C%115C%12%11N9C%107C79C%11(C%14%135)C75C7%10C9%11C89C78C97C%115C87%10)C35OC54C621
10801,CCC1(C)CC23C45OC26C12C4C1(N52)C32C63OC24C25C16C1(C78C9%10OC7%11C98C%107C89C7%10C87C8%12C%111C81C9%12C%1017)C17C32C41C657
